id_pacote,id_carrinho,id_bancada,id_op_pack,dt_inicio_pack,dt_fim_pack,tempo_ciclo_carrinho_min
PKT-0083526,CAR-02387,L02-B14,OP-PCK-24,2026-08-28 15:44:12.258264,2026-08-28 15:54:43.341226,23.01
PKT-0083527,CAR-02387,L01-B11,OP-PCK-18,2026-08-28 15:44:12.258264,2026-08-28 15:55:22.783911,23.01
PKT-0083528,CAR-02387,L01-B06,OP-PCK-11,2026-08-28 15:44:12.258264,2026-08-28 15:56:02.226596,23.01
PKT-0083529,CAR-02387,L01-B11,OP-PCK-17,2026-08-28 15:44:12.258264,2026-08-28 15:56:41.669281,23.01
PKT-0083530,CAR-02387,L02-B04,OP-PCK-01,2026-08-28 15:44:12.258264,2026-08-28 15:57:21.111966,23.01
PKT-0083531,CAR-02387,L02-B05,OP-PCK-22,2026-08-28 15:44:12.258264,2026-08-28 15:58:00.554651,23.01
PKT-0083532,CAR-02387,L02-B12,OP-PCK-09,2026-08-28 15:44:12.258264,2026-08-28 15:58:39.997336,23.01
PKT-0083533,CAR-02387,L01-B12,OP-PCK-14,2026-08-28 15:44:12.258264,2026-08-28 15:59:19.440022,23.01
PKT-0083534,CAR-02387,L01-B05,OP-PCK-13,2026-08-28 15:44:12.258264,2026-08-28 15:59:58.882707,23.01
PKT-0083535,CAR-02387,L01-B14,OP-PCK-08,2026-08-28 15:44:12.258264,2026-08-28 16:00:38.325392,23.01
PKT-0083536,CAR-02387,L02-B11,OP-PCK-24,2026-08-28 15:44:12.258264,2026-08-28 16:01:17.768077,23.01
PKT-0083537,CAR-02387,L02-B03,OP-PCK-23,2026-08-28 15:44:12.258264,2026-08-28 16:01:57.210762,23.01
PKT-0083538,CAR-02387,L02-B12,OP-PCK-15,2026-08-28 15:44:12.258264,2026-08-28 16:02:36.653447,23.01
PKT-0083539,CAR-02387,L02-B14,OP-PCK-01,2026-08-28 15:44:12.258264,2026-08-28 16:03:16.096132,23.01
PKT-0083540,CAR-02387,L01-B10,OP-PCK-16,2026-08-28 15:44:12.258264,2026-08-28 16:03:55.538817,23.01
PKT-0083541,CAR-02387,L01-B03,OP-PCK-02,2026-08-28 15:44:12.258264,2026-08-28 16:04:34.981502,23.01
PKT-0083542,CAR-02387,L01-B12,OP-PCK-11,2026-08-28 15:44:12.258264,2026-08-28 16:05:14.424188,23.01
PKT-0083543,CAR-02387,L01-B06,OP-PCK-13,2026-08-28 15:44:12.258264,2026-08-28 16:05:53.866873,23.01
PKT-0083544,CAR-02387,L01-B11,OP-PCK-03,2026-08-28 15:44:12.258264,2026-08-28 16:06:33.309558,23.01
PKT-0083545,CAR-02387,L02-B12,OP-PCK-02,2026-08-28 15:44:12.258264,2026-08-28 16:07:12.752243,23.01
PKT-0083546,CAR-02388,L02-B04,OP-PCK-01,2026-08-28 15:40:05.506612,2026-08-28 15:40:36.029015,17.8
PKT-0083547,CAR-02388,L01-B01,OP-PCK-07,2026-08-28 15:40:05.506612,2026-08-28 15:41:06.551418,17.8
PKT-0083548,CAR-02388,L02-B14,OP-PCK-20,2026-08-28 15:40:05.506612,2026-08-28 15:41:37.073820,17.8
PKT-0083549,CAR-02388,L01-B01,OP-PCK-14,2026-08-28 15:40:05.506612,2026-08-28 15:42:07.596223,17.8
PKT-0083550,CAR-02388,L02-B10,OP-PCK-02,2026-08-28 15:40:05.506612,2026-08-28 15:42:38.118626,17.8
PKT-0083551,CAR-02388,L02-B09,OP-PCK-01,2026-08-28 15:40:05.506612,2026-08-28 15:43:08.641029,17.8
PKT-0083552,CAR-02388,L02-B07,OP-PCK-14,2026-08-28 15:40:05.506612,2026-08-28 15:43:39.163431,17.8
PKT-0083553,CAR-02388,L01-B03,OP-PCK-12,2026-08-28 15:40:05.506612,2026-08-28 15:44:09.685834,17.8
PKT-0083554,CAR-02388,L01-B01,OP-PCK-24,2026-08-28 15:40:05.506612,2026-08-28 15:44:40.208237,17.8
PKT-0083555,CAR-02388,L01-B06,OP-PCK-18,2026-08-28 15:40:05.506612,2026-08-28 15:45:10.730640,17.8
PKT-0083556,CAR-02388,L02-B12,OP-PCK-10,2026-08-28 15:40:05.506612,2026-08-28 15:45:41.253042,17.8
PKT-0083557,CAR-02388,L01-B08,OP-PCK-01,2026-08-28 15:40:05.506612,2026-08-28 15:46:11.775445,17.8
PKT-0083558,CAR-02388,L01-B02,OP-PCK-19,2026-08-28 15:40:05.506612,2026-08-28 15:46:42.297848,17.8
PKT-0083559,CAR-02388,L02-B09,OP-PCK-20,2026-08-28 15:40:05.506612,2026-08-28 15:47:12.820251,17.8
PKT-0083560,CAR-02388,L02-B09,OP-PCK-10,2026-08-28 15:40:05.506612,2026-08-28 15:47:43.342654,17.8
PKT-0083561,CAR-02388,L01-B02,OP-PCK-13,2026-08-28 15:40:05.506612,2026-08-28 15:48:13.865056,17.8
PKT-0083562,CAR-02388,L01-B11,OP-PCK-19,2026-08-28 15:40:05.506612,2026-08-28 15:48:44.387459,17.8
PKT-0083563,CAR-02388,L02-B12,OP-PCK-24,2026-08-28 15:40:05.506612,2026-08-28 15:49:14.909862,17.8
PKT-0083564,CAR-02388,L02-B14,OP-PCK-06,2026-08-28 15:40:05.506612,2026-08-28 15:49:45.432265,17.8
PKT-0083565,CAR-02388,L01-B02,OP-PCK-17,2026-08-28 15:40:05.506612,2026-08-28 15:50:15.954667,17.8
PKT-0083566,CAR-02388,L02-B10,OP-PCK-20,2026-08-28 15:40:05.506612,2026-08-28 15:50:46.477070,17.8
PKT-0083567,CAR-02388,L02-B10,OP-PCK-11,2026-08-28 15:40:05.506612,2026-08-28 15:51:16.999473,17.8
PKT-0083568,CAR-02388,L01-B10,OP-PCK-08,2026-08-28 15:40:05.506612,2026-08-28 15:51:47.521876,17.8
PKT-0083569,CAR-02388,L02-B08,OP-PCK-16,2026-08-28 15:40:05.506612,2026-08-28 15:52:18.044279,17.8
PKT-0083570,CAR-02388,L01-B14,OP-PCK-21,2026-08-28 15:40:05.506612,2026-08-28 15:52:48.566681,17.8
PKT-0083571,CAR-02388,L01-B11,OP-PCK-08,2026-08-28 15:40:05.506612,2026-08-28 15:53:19.089084,17.8
PKT-0083572,CAR-02388,L01-B13,OP-PCK-08,2026-08-28 15:40:05.506612,2026-08-28 15:53:49.611487,17.8
PKT-0083573,CAR-02388,L02-B07,OP-PCK-21,2026-08-28 15:40:05.506612,2026-08-28 15:54:20.133890,17.8
PKT-0083574,CAR-02388,L01-B01,OP-PCK-16,2026-08-28 15:40:05.506612,2026-08-28 15:54:50.656292,17.8
PKT-0083575,CAR-02388,L02-B06,OP-PCK-18,2026-08-28 15:40:05.506612,2026-08-28 15:55:21.178695,17.8
PKT-0083576,CAR-02388,L02-B07,OP-PCK-23,2026-08-28 15:40:05.506612,2026-08-28 15:55:51.701098,17.8
PKT-0083577,CAR-02388,L02-B04,OP-PCK-24,2026-08-28 15:40:05.506612,2026-08-28 15:56:22.223501,17.8
PKT-0083578,CAR-02388,L01-B13,OP-PCK-09,2026-08-28 15:40:05.506612,2026-08-28 15:56:52.745903,17.8
PKT-0083579,CAR-02388,L01-B12,OP-PCK-15,2026-08-28 15:40:05.506612,2026-08-28 15:57:23.268306,17.8
PKT-0083580,CAR-02388,L01-B07,OP-PCK-16,2026-08-28 15:40:05.506612,2026-08-28 15:57:53.790709,17.8
PKT-0083581,CAR-02389,L01-B02,OP-PCK-03,2026-08-28 16:34:38.187272,2026-08-28 16:35:00.713561,13.14
PKT-0083582,CAR-02389,L02-B05,OP-PCK-24,2026-08-28 16:34:38.187272,2026-08-28 16:35:23.239849,13.14
PKT-0083583,CAR-02389,L01-B09,OP-PCK-22,2026-08-28 16:34:38.187272,2026-08-28 16:35:45.766138,13.14
PKT-0083584,CAR-02389,L02-B08,OP-PCK-20,2026-08-28 16:34:38.187272,2026-08-28 16:36:08.292426,13.14
PKT-0083585,CAR-02389,L02-B14,OP-PCK-19,2026-08-28 16:34:38.187272,2026-08-28 16:36:30.818715,13.14
PKT-0083586,CAR-02389,L02-B06,OP-PCK-02,2026-08-28 16:34:38.187272,2026-08-28 16:36:53.345004,13.14
PKT-0083587,CAR-02389,L01-B13,OP-PCK-23,2026-08-28 16:34:38.187272,2026-08-28 16:37:15.871292,13.14
PKT-0083588,CAR-02389,L02-B14,OP-PCK-05,2026-08-28 16:34:38.187272,2026-08-28 16:37:38.397581,13.14
PKT-0083589,CAR-02389,L01-B06,OP-PCK-17,2026-08-28 16:34:38.187272,2026-08-28 16:38:00.923869,13.14
PKT-0083590,CAR-02389,L02-B03,OP-PCK-04,2026-08-28 16:34:38.187272,2026-08-28 16:38:23.450158,13.14
PKT-0083591,CAR-02389,L02-B01,OP-PCK-09,2026-08-28 16:34:38.187272,2026-08-28 16:38:45.976447,13.14
PKT-0083592,CAR-02389,L01-B10,OP-PCK-13,2026-08-28 16:34:38.187272,2026-08-28 16:39:08.502735,13.14
PKT-0083593,CAR-02389,L02-B11,OP-PCK-22,2026-08-28 16:34:38.187272,2026-08-28 16:39:31.029024,13.14
PKT-0083594,CAR-02389,L01-B11,OP-PCK-21,2026-08-28 16:34:38.187272,2026-08-28 16:39:53.555312,13.14
PKT-0083595,CAR-02389,L02-B03,OP-PCK-18,2026-08-28 16:34:38.187272,2026-08-28 16:40:16.081601,13.14
PKT-0083596,CAR-02389,L02-B01,OP-PCK-20,2026-08-28 16:34:38.187272,2026-08-28 16:40:38.607890,13.14
PKT-0083597,CAR-02389,L02-B13,OP-PCK-11,2026-08-28 16:34:38.187272,2026-08-28 16:41:01.134178,13.14
PKT-0083598,CAR-02389,L02-B11,OP-PCK-13,2026-08-28 16:34:38.187272,2026-08-28 16:41:23.660467,13.14
PKT-0083599,CAR-02389,L02-B12,OP-PCK-17,2026-08-28 16:34:38.187272,2026-08-28 16:41:46.186755,13.14
PKT-0083600,CAR-02389,L02-B05,OP-PCK-03,2026-08-28 16:34:38.187272,2026-08-28 16:42:08.713044,13.14
PKT-0083601,CAR-02389,L01-B08,OP-PCK-05,2026-08-28 16:34:38.187272,2026-08-28 16:42:31.239332,13.14
PKT-0083602,CAR-02389,L02-B02,OP-PCK-21,2026-08-28 16:34:38.187272,2026-08-28 16:42:53.765621,13.14
PKT-0083603,CAR-02389,L02-B01,OP-PCK-12,2026-08-28 16:34:38.187272,2026-08-28 16:43:16.291910,13.14
PKT-0083604,CAR-02389,L01-B03,OP-PCK-08,2026-08-28 16:34:38.187272,2026-08-28 16:43:38.818198,13.14
PKT-0083605,CAR-02389,L02-B06,OP-PCK-22,2026-08-28 16:34:38.187272,2026-08-28 16:44:01.344487,13.14
PKT-0083606,CAR-02389,L02-B05,OP-PCK-20,2026-08-28 16:34:38.187272,2026-08-28 16:44:23.870775,13.14
PKT-0083607,CAR-02389,L01-B14,OP-PCK-24,2026-08-28 16:34:38.187272,2026-08-28 16:44:46.397064,13.14
PKT-0083608,CAR-02389,L02-B14,OP-PCK-18,2026-08-28 16:34:38.187272,2026-08-28 16:45:08.923353,13.14
PKT-0083609,CAR-02389,L01-B06,OP-PCK-10,2026-08-28 16:34:38.187272,2026-08-28 16:45:31.449641,13.14
PKT-0083610,CAR-02389,L02-B06,OP-PCK-02,2026-08-28 16:34:38.187272,2026-08-28 16:45:53.975930,13.14
PKT-0083611,CAR-02389,L01-B05,OP-PCK-09,2026-08-28 16:34:38.187272,2026-08-28 16:46:16.502218,13.14
PKT-0083612,CAR-02389,L02-B07,OP-PCK-07,2026-08-28 16:34:38.187272,2026-08-28 16:46:39.028507,13.14
PKT-0083613,CAR-02389,L02-B04,OP-PCK-17,2026-08-28 16:34:38.187272,2026-08-28 16:47:01.554796,13.14
PKT-0083614,CAR-02389,L01-B01,OP-PCK-04,2026-08-28 16:34:38.187272,2026-08-28 16:47:24.081084,13.14
PKT-0083615,CAR-02389,L02-B06,OP-PCK-09,2026-08-28 16:34:38.187272,2026-08-28 16:47:46.607373,13.14
PKT-0083616,CAR-02390,L02-B09,OP-PCK-09,2026-08-28 16:39:36.077162,2026-08-28 16:40:06.612006,17.81
PKT-0083617,CAR-02390,L02-B10,OP-PCK-09,2026-08-28 16:39:36.077162,2026-08-28 16:40:37.146850,17.81
PKT-0083618,CAR-02390,L02-B09,OP-PCK-05,2026-08-28 16:39:36.077162,2026-08-28 16:41:07.681694,17.81
PKT-0083619,CAR-02390,L02-B01,OP-PCK-17,2026-08-28 16:39:36.077162,2026-08-28 16:41:38.216539,17.81
PKT-0083620,CAR-02390,L02-B12,OP-PCK-23,2026-08-28 16:39:36.077162,2026-08-28 16:42:08.751383,17.81
PKT-0083621,CAR-02390,L01-B10,OP-PCK-18,2026-08-28 16:39:36.077162,2026-08-28 16:42:39.286227,17.81
PKT-0083622,CAR-02390,L01-B04,OP-PCK-04,2026-08-28 16:39:36.077162,2026-08-28 16:43:09.821071,17.81
PKT-0083623,CAR-02390,L02-B01,OP-PCK-23,2026-08-28 16:39:36.077162,2026-08-28 16:43:40.355915,17.81
PKT-0083624,CAR-02390,L01-B11,OP-PCK-21,2026-08-28 16:39:36.077162,2026-08-28 16:44:10.890759,17.81
PKT-0083625,CAR-02390,L02-B14,OP-PCK-20,2026-08-28 16:39:36.077162,2026-08-28 16:44:41.425603,17.81
PKT-0083626,CAR-02390,L02-B07,OP-PCK-01,2026-08-28 16:39:36.077162,2026-08-28 16:45:11.960447,17.81
PKT-0083627,CAR-02390,L02-B10,OP-PCK-16,2026-08-28 16:39:36.077162,2026-08-28 16:45:42.495292,17.81
PKT-0083628,CAR-02390,L01-B12,OP-PCK-18,2026-08-28 16:39:36.077162,2026-08-28 16:46:13.030136,17.81
PKT-0083629,CAR-02390,L02-B12,OP-PCK-07,2026-08-28 16:39:36.077162,2026-08-28 16:46:43.564980,17.81
PKT-0083630,CAR-02390,L01-B13,OP-PCK-24,2026-08-28 16:39:36.077162,2026-08-28 16:47:14.099824,17.81
PKT-0083631,CAR-02390,L01-B12,OP-PCK-10,2026-08-28 16:39:36.077162,2026-08-28 16:47:44.634668,17.81
PKT-0083632,CAR-02390,L02-B09,OP-PCK-06,2026-08-28 16:39:36.077162,2026-08-28 16:48:15.169512,17.81
PKT-0083633,CAR-02390,L01-B01,OP-PCK-23,2026-08-28 16:39:36.077162,2026-08-28 16:48:45.704356,17.81
PKT-0083634,CAR-02390,L01-B02,OP-PCK-03,2026-08-28 16:39:36.077162,2026-08-28 16:49:16.239200,17.81
PKT-0083635,CAR-02390,L01-B07,OP-PCK-17,2026-08-28 16:39:36.077162,2026-08-28 16:49:46.774045,17.81
PKT-0083636,CAR-02390,L01-B06,OP-PCK-04,2026-08-28 16:39:36.077162,2026-08-28 16:50:17.308889,17.81
PKT-0083637,CAR-02390,L01-B04,OP-PCK-03,2026-08-28 16:39:36.077162,2026-08-28 16:50:47.843733,17.81
PKT-0083638,CAR-02390,L01-B05,OP-PCK-14,2026-08-28 16:39:36.077162,2026-08-28 16:51:18.378577,17.81
PKT-0083639,CAR-02390,L02-B13,OP-PCK-24,2026-08-28 16:39:36.077162,2026-08-28 16:51:48.913421,17.81
PKT-0083640,CAR-02390,L02-B12,OP-PCK-01,2026-08-28 16:39:36.077162,2026-08-28 16:52:19.448265,17.81
PKT-0083641,CAR-02390,L02-B05,OP-PCK-15,2026-08-28 16:39:36.077162,2026-08-28 16:52:49.983109,17.81
PKT-0083642,CAR-02390,L02-B06,OP-PCK-07,2026-08-28 16:39:36.077162,2026-08-28 16:53:20.517954,17.81
PKT-0083643,CAR-02390,L01-B05,OP-PCK-09,2026-08-28 16:39:36.077162,2026-08-28 16:53:51.052798,17.81
PKT-0083644,CAR-02390,L02-B08,OP-PCK-16,2026-08-28 16:39:36.077162,2026-08-28 16:54:21.587642,17.81
PKT-0083645,CAR-02390,L01-B01,OP-PCK-08,2026-08-28 16:39:36.077162,2026-08-28 16:54:52.122486,17.81
PKT-0083646,CAR-02390,L02-B13,OP-PCK-14,2026-08-28 16:39:36.077162,2026-08-28 16:55:22.657330,17.81
PKT-0083647,CAR-02390,L02-B12,OP-PCK-19,2026-08-28 16:39:36.077162,2026-08-28 16:55:53.192174,17.81
PKT-0083648,CAR-02390,L01-B03,OP-PCK-12,2026-08-28 16:39:36.077162,2026-08-28 16:56:23.727018,17.81
PKT-0083649,CAR-02390,L01-B12,OP-PCK-14,2026-08-28 16:39:36.077162,2026-08-28 16:56:54.261862,17.81
PKT-0083650,CAR-02390,L02-B08,OP-PCK-17,2026-08-28 16:39:36.077162,2026-08-28 16:57:24.796707,17.81
PKT-0083651,CAR-02391,L02-B12,OP-PCK-15,2026-08-28 16:47:49.125262,2026-08-28 16:48:15.237665,15.23
PKT-0083652,CAR-02391,L02-B11,OP-PCK-01,2026-08-28 16:47:49.125262,2026-08-28 16:48:41.350068,15.23
PKT-0083653,CAR-02391,L02-B06,OP-PCK-16,2026-08-28 16:47:49.125262,2026-08-28 16:49:07.462471,15.23
PKT-0083654,CAR-02391,L01-B01,OP-PCK-01,2026-08-28 16:47:49.125262,2026-08-28 16:49:33.574873,15.23
PKT-0083655,CAR-02391,L02-B10,OP-PCK-19,2026-08-28 16:47:49.125262,2026-08-28 16:49:59.687276,15.23
PKT-0083656,CAR-02391,L01-B11,OP-PCK-07,2026-08-28 16:47:49.125262,2026-08-28 16:50:25.799679,15.23
PKT-0083657,CAR-02391,L02-B03,OP-PCK-12,2026-08-28 16:47:49.125262,2026-08-28 16:50:51.912082,15.23
PKT-0083658,CAR-02391,L01-B02,OP-PCK-07,2026-08-28 16:47:49.125262,2026-08-28 16:51:18.024485,15.23
PKT-0083659,CAR-02391,L01-B14,OP-PCK-16,2026-08-28 16:47:49.125262,2026-08-28 16:51:44.136888,15.23
PKT-0083660,CAR-02391,L01-B14,OP-PCK-10,2026-08-28 16:47:49.125262,2026-08-28 16:52:10.249290,15.23
PKT-0083661,CAR-02391,L02-B10,OP-PCK-08,2026-08-28 16:47:49.125262,2026-08-28 16:52:36.361693,15.23
PKT-0083662,CAR-02391,L02-B14,OP-PCK-07,2026-08-28 16:47:49.125262,2026-08-28 16:53:02.474096,15.23
PKT-0083663,CAR-02391,L02-B12,OP-PCK-08,2026-08-28 16:47:49.125262,2026-08-28 16:53:28.586499,15.23
PKT-0083664,CAR-02391,L02-B10,OP-PCK-12,2026-08-28 16:47:49.125262,2026-08-28 16:53:54.698902,15.23
PKT-0083665,CAR-02391,L01-B06,OP-PCK-23,2026-08-28 16:47:49.125262,2026-08-28 16:54:20.811305,15.23
PKT-0083666,CAR-02391,L02-B14,OP-PCK-03,2026-08-28 16:47:49.125262,2026-08-28 16:54:46.923707,15.23
PKT-0083667,CAR-02391,L01-B01,OP-PCK-16,2026-08-28 16:47:49.125262,2026-08-28 16:55:13.036110,15.23
PKT-0083668,CAR-02391,L02-B09,OP-PCK-06,2026-08-28 16:47:49.125262,2026-08-28 16:55:39.148513,15.23
PKT-0083669,CAR-02391,L02-B07,OP-PCK-03,2026-08-28 16:47:49.125262,2026-08-28 16:56:05.260916,15.23
PKT-0083670,CAR-02391,L01-B02,OP-PCK-04,2026-08-28 16:47:49.125262,2026-08-28 16:56:31.373319,15.23
PKT-0083671,CAR-02391,L02-B08,OP-PCK-18,2026-08-28 16:47:49.125262,2026-08-28 16:56:57.485722,15.23
PKT-0083672,CAR-02391,L01-B14,OP-PCK-10,2026-08-28 16:47:49.125262,2026-08-28 16:57:23.598124,15.23
PKT-0083673,CAR-02391,L02-B04,OP-PCK-02,2026-08-28 16:47:49.125262,2026-08-28 16:57:49.710527,15.23
PKT-0083674,CAR-02391,L01-B12,OP-PCK-09,2026-08-28 16:47:49.125262,2026-08-28 16:58:15.822930,15.23
PKT-0083675,CAR-02391,L01-B08,OP-PCK-20,2026-08-28 16:47:49.125262,2026-08-28 16:58:41.935333,15.23
PKT-0083676,CAR-02391,L01-B13,OP-PCK-15,2026-08-28 16:47:49.125262,2026-08-28 16:59:08.047736,15.23
PKT-0083677,CAR-02391,L02-B10,OP-PCK-21,2026-08-28 16:47:49.125262,2026-08-28 16:59:34.160139,15.23
PKT-0083678,CAR-02391,L02-B09,OP-PCK-02,2026-08-28 16:47:49.125262,2026-08-28 17:00:00.272541,15.23
PKT-0083679,CAR-02391,L02-B14,OP-PCK-23,2026-08-28 16:47:49.125262,2026-08-28 17:00:26.384944,15.23
PKT-0083680,CAR-02391,L02-B12,OP-PCK-02,2026-08-28 16:47:49.125262,2026-08-28 17:00:52.497347,15.23
PKT-0083681,CAR-02391,L02-B07,OP-PCK-19,2026-08-28 16:47:49.125262,2026-08-28 17:01:18.609750,15.23
PKT-0083682,CAR-02391,L02-B12,OP-PCK-24,2026-08-28 16:47:49.125262,2026-08-28 17:01:44.722153,15.23
PKT-0083683,CAR-02391,L01-B10,OP-PCK-16,2026-08-28 16:47:49.125262,2026-08-28 17:02:10.834556,15.23
PKT-0083684,CAR-02391,L02-B06,OP-PCK-22,2026-08-28 16:47:49.125262,2026-08-28 17:02:36.946958,15.23
PKT-0083685,CAR-02391,L02-B09,OP-PCK-14,2026-08-28 16:47:49.125262,2026-08-28 17:03:03.059361,15.23
PKT-0083686,CAR-02392,L02-B12,OP-PCK-08,2026-08-28 17:18:35.369203,2026-08-28 17:19:01.728256,15.38
PKT-0083687,CAR-02392,L01-B06,OP-PCK-13,2026-08-28 17:18:35.369203,2026-08-28 17:19:28.087310,15.38
PKT-0083688,CAR-02392,L02-B02,OP-PCK-21,2026-08-28 17:18:35.369203,2026-08-28 17:19:54.446363,15.38
PKT-0083689,CAR-02392,L01-B09,OP-PCK-12,2026-08-28 17:18:35.369203,2026-08-28 17:20:20.805416,15.38
PKT-0083690,CAR-02392,L01-B14,OP-PCK-22,2026-08-28 17:18:35.369203,2026-08-28 17:20:47.164470,15.38
PKT-0083691,CAR-02392,L01-B03,OP-PCK-22,2026-08-28 17:18:35.369203,2026-08-28 17:21:13.523523,15.38
PKT-0083692,CAR-02392,L01-B08,OP-PCK-24,2026-08-28 17:18:35.369203,2026-08-28 17:21:39.882576,15.38
PKT-0083693,CAR-02392,L01-B12,OP-PCK-02,2026-08-28 17:18:35.369203,2026-08-28 17:22:06.241629,15.38
PKT-0083694,CAR-02392,L01-B13,OP-PCK-10,2026-08-28 17:18:35.369203,2026-08-28 17:22:32.600683,15.38
PKT-0083695,CAR-02392,L01-B03,OP-PCK-22,2026-08-28 17:18:35.369203,2026-08-28 17:22:58.959736,15.38
PKT-0083696,CAR-02392,L02-B04,OP-PCK-11,2026-08-28 17:18:35.369203,2026-08-28 17:23:25.318789,15.38
PKT-0083697,CAR-02392,L02-B14,OP-PCK-02,2026-08-28 17:18:35.369203,2026-08-28 17:23:51.677843,15.38
PKT-0083698,CAR-02392,L01-B02,OP-PCK-21,2026-08-28 17:18:35.369203,2026-08-28 17:24:18.036896,15.38
PKT-0083699,CAR-02392,L01-B12,OP-PCK-14,2026-08-28 17:18:35.369203,2026-08-28 17:24:44.395949,15.38
PKT-0083700,CAR-02392,L02-B06,OP-PCK-09,2026-08-28 17:18:35.369203,2026-08-28 17:25:10.755003,15.38
PKT-0083701,CAR-02392,L01-B07,OP-PCK-18,2026-08-28 17:18:35.369203,2026-08-28 17:25:37.114056,15.38
PKT-0083702,CAR-02392,L02-B06,OP-PCK-10,2026-08-28 17:18:35.369203,2026-08-28 17:26:03.473109,15.38
PKT-0083703,CAR-02392,L02-B10,OP-PCK-04,2026-08-28 17:18:35.369203,2026-08-28 17:26:29.832163,15.38
PKT-0083704,CAR-02392,L02-B09,OP-PCK-11,2026-08-28 17:18:35.369203,2026-08-28 17:26:56.191216,15.38
PKT-0083705,CAR-02392,L01-B08,OP-PCK-22,2026-08-28 17:18:35.369203,2026-08-28 17:27:22.550269,15.38
PKT-0083706,CAR-02392,L02-B09,OP-PCK-21,2026-08-28 17:18:35.369203,2026-08-28 17:27:48.909322,15.38
PKT-0083707,CAR-02392,L01-B06,OP-PCK-14,2026-08-28 17:18:35.369203,2026-08-28 17:28:15.268376,15.38
PKT-0083708,CAR-02392,L01-B10,OP-PCK-09,2026-08-28 17:18:35.369203,2026-08-28 17:28:41.627429,15.38
PKT-0083709,CAR-02392,L01-B06,OP-PCK-11,2026-08-28 17:18:35.369203,2026-08-28 17:29:07.986482,15.38
PKT-0083710,CAR-02392,L01-B09,OP-PCK-14,2026-08-28 17:18:35.369203,2026-08-28 17:29:34.345536,15.38
PKT-0083711,CAR-02392,L01-B12,OP-PCK-24,2026-08-28 17:18:35.369203,2026-08-28 17:30:00.704589,15.38
PKT-0083712,CAR-02392,L02-B06,OP-PCK-06,2026-08-28 17:18:35.369203,2026-08-28 17:30:27.063642,15.38
PKT-0083713,CAR-02392,L01-B09,OP-PCK-20,2026-08-28 17:18:35.369203,2026-08-28 17:30:53.422696,15.38
PKT-0083714,CAR-02392,L01-B03,OP-PCK-03,2026-08-28 17:18:35.369203,2026-08-28 17:31:19.781749,15.38
PKT-0083715,CAR-02392,L01-B09,OP-PCK-19,2026-08-28 17:18:35.369203,2026-08-28 17:31:46.140802,15.38
PKT-0083716,CAR-02392,L02-B13,OP-PCK-24,2026-08-28 17:18:35.369203,2026-08-28 17:32:12.499855,15.38
PKT-0083717,CAR-02392,L01-B10,OP-PCK-13,2026-08-28 17:18:35.369203,2026-08-28 17:32:38.858909,15.38
PKT-0083718,CAR-02392,L01-B04,OP-PCK-02,2026-08-28 17:18:35.369203,2026-08-28 17:33:05.217962,15.38
PKT-0083719,CAR-02392,L01-B14,OP-PCK-13,2026-08-28 17:18:35.369203,2026-08-28 17:33:31.577015,15.38
PKT-0083720,CAR-02392,L02-B09,OP-PCK-10,2026-08-28 17:18:35.369203,2026-08-28 17:33:57.936069,15.38
PKT-0083721,CAR-02393,L02-B12,OP-PCK-24,2026-08-28 17:29:55.114237,2026-08-28 17:30:26.221612,18.15
PKT-0083722,CAR-02393,L01-B11,OP-PCK-06,2026-08-28 17:29:55.114237,2026-08-28 17:30:57.328987,18.15
PKT-0083723,CAR-02393,L02-B12,OP-PCK-22,2026-08-28 17:29:55.114237,2026-08-28 17:31:28.436362,18.15
PKT-0083724,CAR-02393,L01-B14,OP-PCK-07,2026-08-28 17:29:55.114237,2026-08-28 17:31:59.543737,18.15
PKT-0083725,CAR-02393,L02-B09,OP-PCK-01,2026-08-28 17:29:55.114237,2026-08-28 17:32:30.651112,18.15
PKT-0083726,CAR-02393,L02-B08,OP-PCK-22,2026-08-28 17:29:55.114237,2026-08-28 17:33:01.758487,18.15
PKT-0083727,CAR-02393,L01-B11,OP-PCK-04,2026-08-28 17:29:55.114237,2026-08-28 17:33:32.865862,18.15
PKT-0083728,CAR-02393,L01-B05,OP-PCK-08,2026-08-28 17:29:55.114237,2026-08-28 17:34:03.973237,18.15
PKT-0083729,CAR-02393,L02-B10,OP-PCK-23,2026-08-28 17:29:55.114237,2026-08-28 17:34:35.080613,18.15
PKT-0083730,CAR-02393,L02-B03,OP-PCK-11,2026-08-28 17:29:55.114237,2026-08-28 17:35:06.187988,18.15
PKT-0083731,CAR-02393,L02-B09,OP-PCK-08,2026-08-28 17:29:55.114237,2026-08-28 17:35:37.295363,18.15
PKT-0083732,CAR-02393,L02-B08,OP-PCK-11,2026-08-28 17:29:55.114237,2026-08-28 17:36:08.402738,18.15
PKT-0083733,CAR-02393,L01-B07,OP-PCK-14,2026-08-28 17:29:55.114237,2026-08-28 17:36:39.510113,18.15
PKT-0083734,CAR-02393,L02-B05,OP-PCK-18,2026-08-28 17:29:55.114237,2026-08-28 17:37:10.617488,18.15
PKT-0083735,CAR-02393,L02-B14,OP-PCK-01,2026-08-28 17:29:55.114237,2026-08-28 17:37:41.724863,18.15
PKT-0083736,CAR-02393,L01-B14,OP-PCK-04,2026-08-28 17:29:55.114237,2026-08-28 17:38:12.832238,18.15
