id_pacote,id_op_balanca,dt_pesagem,status_balanca
PKT-0066197,OP-BAL-03,2026-08-23 03:46:25.119754,Aprovado
PKT-0066198,OP-BAL-03,2026-08-23 03:46:44.622188,Aprovado
PKT-0066199,OP-BAL-01,2026-08-23 03:47:35.383471,Aprovado
PKT-0066200,OP-BAL-02,2026-08-23 03:48:00.433630,Aprovado
PKT-0066201,OP-BAL-02,2026-08-23 03:49:08.054435,Aprovado
PKT-0066202,OP-BAL-01,2026-08-23 03:48:55.075552,Aprovado
PKT-0066203,OP-BAL-02,2026-08-23 03:49:48.191209,Aprovado
PKT-0066204,OP-BAL-02,2026-08-23 03:51:02.204092,Aprovado
PKT-0066205,OP-BAL-03,2026-08-23 03:50:44.450103,Aprovado
PKT-0066206,OP-BAL-02,2026-08-23 03:51:17.493417,Aprovado
PKT-0066207,OP-BAL-03,2026-08-23 03:52:40.949883,Aprovado
PKT-0066208,OP-BAL-01,2026-08-23 03:52:45.012947,Aprovado
PKT-0066209,OP-BAL-03,2026-08-23 03:53:08.622131,Aprovado
PKT-0066210,OP-BAL-03,2026-08-23 03:53:41.186392,Aprovado
PKT-0066211,OP-BAL-01,2026-08-23 03:54:18.246208,Aprovado
PKT-0066212,OP-BAL-01,2026-08-23 03:55:01.806955,Aprovado
PKT-0066213,OP-BAL-02,2026-08-23 03:55:46.700629,Aprovado
PKT-0066214,OP-BAL-02,2026-08-23 03:56:42.088117,Aprovado
PKT-0066215,OP-BAL-02,2026-08-23 03:56:38.769614,Aprovado
PKT-0066216,OP-BAL-02,2026-08-23 03:57:33.750979,Aprovado
PKT-0066217,OP-BAL-03,2026-08-23 03:58:19.143004,Aprovado
PKT-0066218,OP-BAL-02,2026-08-23 03:59:02.572898,Aprovado
PKT-0066219,OP-BAL-01,2026-08-23 03:59:09.186786,Aprovado
PKT-0066220,OP-BAL-01,2026-08-23 03:59:52.617305,Aprovado
PKT-0066221,OP-BAL-01,2026-08-23 03:53:40.025822,Aprovado
PKT-0066222,OP-BAL-01,2026-08-23 03:54:06.055508,Aprovado
PKT-0066223,OP-BAL-03,2026-08-23 03:54:19.315414,Aprovado
PKT-0066224,OP-BAL-03,2026-08-23 03:55:41.710884,Aprovado
PKT-0066225,OP-BAL-01,2026-08-23 03:55:07.782824,Aprovado
PKT-0066226,OP-BAL-01,2026-08-23 03:56:36.367407,Aprovado
PKT-0066227,OP-BAL-03,2026-08-23 03:56:57.511178,Aprovado
PKT-0066228,OP-BAL-03,2026-08-23 03:56:40.332603,Aprovado
PKT-0066229,OP-BAL-03,2026-08-23 03:57:23.496367,Aprovado
PKT-0066230,OP-BAL-02,2026-08-23 03:57:43.893060,Aprovado
PKT-0066231,OP-BAL-02,2026-08-23 03:59:24.700647,Aprovado
PKT-0066232,OP-BAL-01,2026-08-23 03:58:54.241395,Aprovado
PKT-0066233,OP-BAL-02,2026-08-23 03:59:27.504856,Aprovado
PKT-0066234,OP-BAL-03,2026-08-23 04:00:16.283683,Aprovado
PKT-0066235,OP-BAL-03,2026-08-23 04:00:34.218719,Aprovado
PKT-0066236,OP-BAL-03,2026-08-23 04:01:04.741746,Aprovado
PKT-0066237,OP-BAL-03,2026-08-23 04:02:00.029748,Aprovado
PKT-0066238,OP-BAL-03,2026-08-23 04:02:16.903676,Aprovado
PKT-0066239,OP-BAL-03,2026-08-23 04:02:21.209554,Aprovado
PKT-0066240,OP-BAL-03,2026-08-23 04:03:01.160192,Aprovado
PKT-0066241,OP-BAL-02,2026-08-23 04:03:22.606712,Aprovado
PKT-0066242,OP-BAL-03,2026-08-23 04:05:04.173397,Aprovado
PKT-0066243,OP-BAL-01,2026-08-23 04:04:47.775178,Aprovado
PKT-0066244,OP-BAL-02,2026-08-23 04:05:10.349937,Aprovado
PKT-0066245,OP-BAL-02,2026-08-23 04:05:56.281582,Aprovado
PKT-0066246,OP-BAL-01,2026-08-23 04:07:02.942799,Aprovado
PKT-0066247,OP-BAL-03,2026-08-23 04:06:46.909100,Aprovado
PKT-0066248,OP-BAL-01,2026-08-23 04:07:06.795473,Aprovado
PKT-0066249,OP-BAL-02,2026-08-23 04:07:44.385157,Aprovado
PKT-0066250,OP-BAL-02,2026-08-23 04:08:54.413686,Aprovado
PKT-0066251,OP-BAL-01,2026-08-23 04:08:58.013112,Aprovado
PKT-0066252,OP-BAL-02,2026-08-23 04:10:06.147353,Aprovado
PKT-0066253,OP-BAL-01,2026-08-23 04:09:49.565200,Aprovado
PKT-0066254,OP-BAL-03,2026-08-23 04:10:46.707006,Aprovado
PKT-0066255,OP-BAL-03,2026-08-23 04:11:51.882593,Aprovado
PKT-0066256,OP-BAL-01,2026-08-23 04:56:51.920848,Aprovado
PKT-0066257,OP-BAL-02,2026-08-23 04:57:48.903078,Aprovado
PKT-0066258,OP-BAL-03,2026-08-23 04:58:29.496298,Aprovado
PKT-0066259,OP-BAL-01,2026-08-23 04:58:27.866425,Aprovado
PKT-0066260,OP-BAL-03,2026-08-23 04:59:20.379820,Aprovado
PKT-0066261,OP-BAL-03,2026-08-23 04:59:46.299989,Aprovado
PKT-0066262,OP-BAL-02,2026-08-23 05:01:13.412199,Aprovado
PKT-0066263,OP-BAL-03,2026-08-23 05:00:52.632161,Aprovado
PKT-0066264,OP-BAL-01,2026-08-23 05:01:03.562766,Aprovado
PKT-0066265,OP-BAL-02,2026-08-23 05:02:21.175137,Aprovado
PKT-0066266,OP-BAL-01,2026-08-23 05:02:52.769311,Aprovado
PKT-0066267,OP-BAL-02,2026-08-23 05:03:26.206481,Aprovado
PKT-0066268,OP-BAL-01,2026-08-23 05:04:28.499994,Aprovado
PKT-0066269,OP-BAL-03,2026-08-23 05:04:15.436544,Aprovado
PKT-0066270,OP-BAL-02,2026-08-23 05:04:23.061958,Aprovado
PKT-0066271,OP-BAL-03,2026-08-23 05:05:50.523933,Aprovado
PKT-0066272,OP-BAL-03,2026-08-23 05:05:44.865330,Aprovado
PKT-0066273,OP-BAL-03,2026-08-23 05:06:56.749937,Aprovado
PKT-0066274,OP-BAL-01,2026-08-23 05:07:06.103247,Aprovado
PKT-0066275,OP-BAL-02,2026-08-23 05:07:52.532734,Aprovado
PKT-0066276,OP-BAL-03,2026-08-23 05:07:58.995387,Aprovado
PKT-0066277,OP-BAL-02,2026-08-23 05:09:21.256412,Aprovado
PKT-0066278,OP-BAL-03,2026-08-23 05:09:30.567617,Aprovado
PKT-0066279,OP-BAL-02,2026-08-23 05:10:05.544218,Aprovado
PKT-0066280,OP-BAL-02,2026-08-23 05:10:55.830916,Aprovado
PKT-0066281,OP-BAL-02,2026-08-23 05:10:58.677949,Aprovado
PKT-0066282,OP-BAL-01,2026-08-23 05:11:22.384294,Aprovado
PKT-0066283,OP-BAL-01,2026-08-23 05:11:54.221023,Aprovado
PKT-0066284,OP-BAL-01,2026-08-23 05:12:21.766822,Aprovado
PKT-0066285,OP-BAL-03,2026-08-23 05:13:26.751244,Aprovado
PKT-0066286,OP-BAL-03,2026-08-23 05:13:55.673989,Aprovado
PKT-0066287,OP-BAL-03,2026-08-23 05:14:32.366660,Aprovado
PKT-0066288,OP-BAL-01,2026-08-23 05:14:50.933799,Aprovado
PKT-0066289,OP-BAL-03,2026-08-23 05:14:43.697740,Aprovado
PKT-0066290,OP-BAL-01,2026-08-23 05:15:27.026480,Aprovado
PKT-0066291,OP-BAL-02,2026-08-23 05:43:58.286366,Aprovado
PKT-0066292,OP-BAL-01,2026-08-23 05:44:31.490246,Aprovado
PKT-0066293,OP-BAL-03,2026-08-23 05:45:10.046196,Aprovado
PKT-0066294,OP-BAL-03,2026-08-23 05:45:47.541160,Rejeitado
PKT-0066295,OP-BAL-03,2026-08-23 05:45:54.062516,Aprovado
PKT-0066296,OP-BAL-03,2026-08-23 05:45:40.072966,Aprovado
PKT-0066297,OP-BAL-03,2026-08-23 05:46:47.364105,Rejeitado
PKT-0066298,OP-BAL-01,2026-08-23 05:47:44.429925,Aprovado
PKT-0066299,OP-BAL-03,2026-08-23 05:47:42.604736,Rejeitado
PKT-0066300,OP-BAL-02,2026-08-23 05:48:23.371093,Aprovado
PKT-0066301,OP-BAL-03,2026-08-23 05:48:28.018874,Aprovado
PKT-0066302,OP-BAL-03,2026-08-23 05:48:20.320702,Rejeitado
PKT-0066303,OP-BAL-03,2026-08-23 05:48:52.607403,Aprovado
PKT-0066304,OP-BAL-01,2026-08-23 05:50:06.891375,Aprovado
PKT-0066305,OP-BAL-03,2026-08-23 05:49:49.164003,Aprovado
PKT-0066306,OP-BAL-03,2026-08-23 05:50:14.689727,Aprovado
PKT-0066307,OP-BAL-01,2026-08-23 05:50:48.690464,Aprovado
PKT-0066308,OP-BAL-03,2026-08-23 05:51:44.934059,Aprovado
PKT-0066309,OP-BAL-01,2026-08-23 05:52:12.788635,Aprovado
PKT-0066310,OP-BAL-01,2026-08-23 05:53:07.838540,Aprovado
PKT-0066311,OP-BAL-02,2026-08-23 05:53:28.275410,Aprovado
PKT-0066312,OP-BAL-01,2026-08-23 05:53:42.326942,Aprovado
PKT-0066313,OP-BAL-03,2026-08-23 05:54:25.146330,Aprovado
PKT-0066314,OP-BAL-02,2026-08-23 05:54:43.565367,Aprovado
PKT-0066315,OP-BAL-02,2026-08-23 05:54:18.352130,Aprovado
PKT-0066316,OP-BAL-01,2026-08-23 05:56:03.814848,Aprovado
PKT-0066317,OP-BAL-02,2026-08-23 05:55:41.794751,Aprovado
PKT-0066318,OP-BAL-03,2026-08-23 05:56:17.560954,Aprovado
PKT-0066319,OP-BAL-01,2026-08-23 05:56:59.189496,Aprovado
PKT-0066320,OP-BAL-02,2026-08-23 05:56:40.158250,Aprovado
PKT-0066321,OP-BAL-02,2026-08-23 05:57:25.545571,Aprovado
PKT-0066322,OP-BAL-03,2026-08-23 05:58:00.713310,Aprovado
PKT-0066323,OP-BAL-02,2026-08-23 05:57:58.264717,Aprovado
PKT-0066324,OP-BAL-03,2026-08-23 05:58:27.727658,Aprovado
PKT-0066325,OP-BAL-01,2026-08-23 05:58:53.459047,Aprovado
PKT-0066326,OP-BAL-02,2026-08-23 05:53:41.585825,Aprovado
PKT-0066327,OP-BAL-02,2026-08-23 05:54:31.102230,Aprovado
PKT-0066328,OP-BAL-03,2026-08-23 05:55:46.639325,Aprovado
PKT-0066329,OP-BAL-02,2026-08-23 05:55:22.647021,Aprovado
PKT-0066330,OP-BAL-02,2026-08-23 05:56:35.359085,Aprovado
PKT-0066331,OP-BAL-01,2026-08-23 05:57:33.076767,Aprovado
PKT-0066332,OP-BAL-01,2026-08-23 05:57:16.704991,Aprovado
PKT-0066333,OP-BAL-01,2026-08-23 05:58:15.008225,Aprovado
PKT-0066334,OP-BAL-01,2026-08-23 05:58:45.700329,Aprovado
PKT-0066335,OP-BAL-01,2026-08-23 05:59:51.252847,Aprovado
PKT-0066336,OP-BAL-02,2026-08-23 06:00:21.838971,Rejeitado
PKT-0066337,OP-BAL-01,2026-08-23 06:00:24.314423,Aprovado
PKT-0066338,OP-BAL-03,2026-08-23 06:01:38.819474,Aprovado
PKT-0066339,OP-BAL-02,2026-08-23 06:01:12.169347,Aprovado
PKT-0066340,OP-BAL-03,2026-08-23 06:02:24.716314,Aprovado
PKT-0066341,OP-BAL-01,2026-08-23 06:02:31.736532,Aprovado
PKT-0066342,OP-BAL-03,2026-08-23 06:03:07.603619,Aprovado
PKT-0066343,OP-BAL-01,2026-08-23 06:03:54.386458,Aprovado
PKT-0066344,OP-BAL-03,2026-08-23 06:04:33.787124,Aprovado
PKT-0066345,OP-BAL-03,2026-08-23 06:04:51.571553,Aprovado
PKT-0066346,OP-BAL-01,2026-08-23 06:05:40.201768,Aprovado
PKT-0066347,OP-BAL-03,2026-08-23 06:05:49.644655,Aprovado
PKT-0066348,OP-BAL-02,2026-08-23 06:06:01.001002,Aprovado
PKT-0066349,OP-BAL-01,2026-08-23 06:06:38.081549,Aprovado
PKT-0066350,OP-BAL-03,2026-08-23 06:07:37.746115,Aprovado
PKT-0066351,OP-BAL-03,2026-08-23 06:08:31.221178,Aprovado
PKT-0066352,OP-BAL-01,2026-08-23 06:09:08.546225,Aprovado
PKT-0066353,OP-BAL-02,2026-08-23 06:10:01.017415,Aprovado
PKT-0066354,OP-BAL-03,2026-08-23 06:10:11.504134,Aprovado
PKT-0066355,OP-BAL-02,2026-08-23 06:10:45.887223,Aprovado
PKT-0066356,OP-BAL-01,2026-08-23 06:11:32.759039,Aprovado
PKT-0066357,OP-BAL-01,2026-08-23 06:11:41.580198,Aprovado
PKT-0066358,OP-BAL-02,2026-08-23 06:11:37.385556,Aprovado
PKT-0066359,OP-BAL-02,2026-08-23 06:12:49.591197,Aprovado
PKT-0066360,OP-BAL-01,2026-08-23 06:13:07.950514,Aprovado
PKT-0066361,OP-BAL-02,2026-08-23 05:59:31.207857,Aprovado
PKT-0066362,OP-BAL-01,2026-08-23 05:59:58.765828,Aprovado
PKT-0066363,OP-BAL-03,2026-08-23 06:01:14.910654,Aprovado
PKT-0066364,OP-BAL-03,2026-08-23 06:00:42.153670,Aprovado
PKT-0066365,OP-BAL-03,2026-08-23 06:02:14.667279,Aprovado
PKT-0066366,OP-BAL-01,2026-08-23 06:02:37.025986,Aprovado
PKT-0066367,OP-BAL-03,2026-08-23 06:03:01.154682,Aprovado
PKT-0066368,OP-BAL-03,2026-08-23 06:03:16.704647,Aprovado
PKT-0066369,OP-BAL-03,2026-08-23 06:04:31.457201,Aprovado
PKT-0066370,OP-BAL-03,2026-08-23 06:04:23.901115,Aprovado
PKT-0066371,OP-BAL-02,2026-08-23 06:05:02.900790,Aprovado
PKT-0066372,OP-BAL-01,2026-08-23 06:05:57.533854,Aprovado
PKT-0066373,OP-BAL-03,2026-08-23 06:06:37.767364,Aprovado
PKT-0066374,OP-BAL-01,2026-08-23 06:06:34.783561,Aprovado
PKT-0066375,OP-BAL-03,2026-08-23 06:07:56.678190,Aprovado
PKT-0066376,OP-BAL-02,2026-08-23 06:08:17.045547,Aprovado
PKT-0066377,OP-BAL-01,2026-08-23 06:08:56.500423,Aprovado
PKT-0066378,OP-BAL-01,2026-08-23 06:09:44.242179,Aprovado
PKT-0066379,OP-BAL-02,2026-08-23 06:09:52.787753,Aprovado
PKT-0066380,OP-BAL-02,2026-08-23 06:11:18.989936,Aprovado
PKT-0066381,OP-BAL-03,2026-08-23 06:11:00.953612,Aprovado
PKT-0066382,OP-BAL-01,2026-08-23 06:12:21.550349,Aprovado
PKT-0066383,OP-BAL-03,2026-08-23 06:12:08.373249,Rejeitado
PKT-0066384,OP-BAL-02,2026-08-23 06:13:08.491939,Aprovado
PKT-0066385,OP-BAL-01,2026-08-23 06:14:01.041897,Aprovado
PKT-0066386,OP-BAL-01,2026-08-23 06:14:00.168478,Aprovado
PKT-0066387,OP-BAL-03,2026-08-23 06:14:44.989289,Aprovado
PKT-0066388,OP-BAL-01,2026-08-23 06:15:27.413602,Aprovado
PKT-0066389,OP-BAL-01,2026-08-23 06:15:42.522527,Aprovado
PKT-0066390,OP-BAL-02,2026-08-23 06:16:19.766897,Aprovado
PKT-0066391,OP-BAL-02,2026-08-23 06:16:45.667826,Aprovado
PKT-0066392,OP-BAL-01,2026-08-23 06:17:19.547429,Aprovado
PKT-0066393,OP-BAL-01,2026-08-23 06:18:00.118967,Aprovado
PKT-0066394,OP-BAL-01,2026-08-23 06:19:03.796195,Aprovado
PKT-0066395,OP-BAL-03,2026-08-23 06:19:25.819354,Aprovado
PKT-0066396,OP-BAL-03,2026-08-23 06:08:12.457017,Rejeitado
PKT-0066397,OP-BAL-02,2026-08-23 06:08:53.668411,Aprovado
PKT-0066398,OP-BAL-02,2026-08-23 06:08:41.177526,Aprovado
PKT-0066399,OP-BAL-03,2026-08-23 06:09:30.124455,Aprovado
PKT-0066400,OP-BAL-02,2026-08-23 06:09:55.149389,Aprovado
PKT-0066401,OP-BAL-01,2026-08-23 06:09:53.369141,Aprovado
PKT-0066402,OP-BAL-02,2026-08-23 06:11:20.834066,Aprovado
PKT-0066403,OP-BAL-01,2026-08-23 06:11:43.004692,Aprovado
PKT-0066404,OP-BAL-03,2026-08-23 06:12:13.835345,Aprovado
PKT-0066405,OP-BAL-03,2026-08-23 06:12:23.654039,Aprovado
PKT-0066406,OP-BAL-03,2026-08-23 06:12:20.545958,Aprovado
PKT-0066407,OP-BAL-01,2026-08-23 06:13:43.559033,Aprovado
PKT-0066408,OP-BAL-01,2026-08-23 06:13:14.087062,Aprovado
PKT-0066409,OP-BAL-02,2026-08-23 06:13:54.413332,Aprovado
PKT-0066410,OP-BAL-03,2026-08-23 06:14:18.297273,Aprovado
PKT-0066411,OP-BAL-03,2026-08-23 06:15:20.875134,Aprovado
PKT-0066412,OP-BAL-02,2026-08-23 06:14:57.676302,Aprovado
PKT-0066413,OP-BAL-02,2026-08-23 06:16:14.086195,Aprovado
PKT-0066414,OP-BAL-03,2026-08-23 06:17:01.550551,Aprovado
PKT-0066415,OP-BAL-01,2026-08-23 06:17:00.187767,Aprovado
PKT-0066416,OP-BAL-02,2026-08-23 06:17:00.386993,Aprovado
PKT-0066417,OP-BAL-03,2026-08-23 06:18:16.817103,Aprovado
PKT-0066418,OP-BAL-03,2026-08-23 06:18:18.190733,Aprovado
PKT-0066419,OP-BAL-01,2026-08-23 06:18:15.987420,Aprovado
PKT-0066420,OP-BAL-02,2026-08-23 06:19:46.250446,Aprovado
PKT-0066421,OP-BAL-01,2026-08-23 06:20:30.872375,Aprovado
PKT-0066422,OP-BAL-01,2026-08-23 06:19:44.830980,Aprovado
PKT-0066423,OP-BAL-03,2026-08-23 06:21:04.138475,Aprovado
PKT-0066424,OP-BAL-01,2026-08-23 06:20:51.257628,Aprovado
PKT-0066425,OP-BAL-02,2026-08-23 06:22:27.092847,Rejeitado
PKT-0066426,OP-BAL-03,2026-08-23 06:22:13.397665,Aprovado
PKT-0066427,OP-BAL-03,2026-08-23 06:23:06.972262,Aprovado
PKT-0066428,OP-BAL-01,2026-08-23 06:23:14.510540,Aprovado
PKT-0066429,OP-BAL-01,2026-08-23 06:24:13.022845,Aprovado
PKT-0066430,OP-BAL-03,2026-08-23 06:23:50.357811,Aprovado
PKT-0066431,OP-BAL-02,2026-08-23 06:35:12.478831,Aprovado
PKT-0066432,OP-BAL-03,2026-08-23 06:36:22.762133,Aprovado
PKT-0066433,OP-BAL-02,2026-08-23 06:36:04.442499,Aprovado
PKT-0066434,OP-BAL-03,2026-08-23 06:37:21.898561,Rejeitado
PKT-0066435,OP-BAL-01,2026-08-23 06:37:12.509421,Aprovado
PKT-0066436,OP-BAL-01,2026-08-23 06:39:00.397276,Aprovado
PKT-0066437,OP-BAL-02,2026-08-23 06:39:06.547990,Aprovado
PKT-0066438,OP-BAL-01,2026-08-23 06:40:01.770284,Aprovado
PKT-0066439,OP-BAL-03,2026-08-23 06:40:19.947432,Aprovado
PKT-0066440,OP-BAL-02,2026-08-23 06:41:47.217546,Aprovado
PKT-0066441,OP-BAL-03,2026-08-23 06:41:07.338026,Aprovado
PKT-0066442,OP-BAL-03,2026-08-23 06:41:53.210347,Rejeitado
PKT-0066443,OP-BAL-01,2026-08-23 06:42:44.420569,Aprovado
PKT-0066444,OP-BAL-01,2026-08-23 06:43:40.611402,Aprovado
PKT-0066445,OP-BAL-03,2026-08-23 06:44:18.867869,Aprovado
PKT-0066446,OP-BAL-02,2026-08-23 06:45:15.242749,Aprovado
PKT-0066447,OP-BAL-02,2026-08-23 06:45:42.727531,Aprovado
PKT-0066448,OP-BAL-02,2026-08-23 06:46:20.329946,Aprovado
PKT-0066449,OP-BAL-02,2026-08-23 06:47:00.371180,Aprovado
PKT-0066450,OP-BAL-02,2026-08-23 06:47:39.059886,Rejeitado
PKT-0066451,OP-BAL-03,2026-08-23 06:48:34.945969,Aprovado
PKT-0066452,OP-BAL-01,2026-08-23 06:48:49.370460,Aprovado
PKT-0066453,OP-BAL-02,2026-08-23 06:49:19.112577,Aprovado
PKT-0066454,OP-BAL-02,2026-08-23 06:50:14.488312,Aprovado
PKT-0066455,OP-BAL-03,2026-08-23 06:51:02.655199,Aprovado
PKT-0066456,OP-BAL-03,2026-08-23 06:51:20.778721,Aprovado
PKT-0066457,OP-BAL-01,2026-08-23 06:52:31.188762,Aprovado
PKT-0066458,OP-BAL-03,2026-08-23 06:53:32.500730,Aprovado
PKT-0066459,OP-BAL-02,2026-08-23 06:53:53.189783,Aprovado
PKT-0066460,OP-BAL-02,2026-08-23 06:54:17.640261,Aprovado
PKT-0066461,OP-BAL-01,2026-08-23 06:55:26.589582,Aprovado
PKT-0066462,OP-BAL-03,2026-08-23 06:56:01.447199,Aprovado
PKT-0066463,OP-BAL-01,2026-08-23 06:55:58.511942,Aprovado
PKT-0066464,OP-BAL-02,2026-08-23 06:56:24.537799,Aprovado
PKT-0066465,OP-BAL-02,2026-08-23 06:57:03.618852,Aprovado
PKT-0066466,OP-BAL-01,2026-08-23 06:49:36.224873,Aprovado
PKT-0066467,OP-BAL-02,2026-08-23 06:50:15.943819,Aprovado
PKT-0066468,OP-BAL-02,2026-08-23 06:51:15.441982,Rejeitado
PKT-0066469,OP-BAL-03,2026-08-23 06:51:07.953986,Aprovado
PKT-0066470,OP-BAL-02,2026-08-23 06:52:20.487819,Aprovado
PKT-0066471,OP-BAL-02,2026-08-23 06:52:36.867186,Aprovado
PKT-0066472,OP-BAL-01,2026-08-23 06:53:08.756082,Aprovado
PKT-0066473,OP-BAL-03,2026-08-23 06:53:59.075252,Aprovado
PKT-0066474,OP-BAL-03,2026-08-23 06:53:47.176602,Aprovado
PKT-0066475,OP-BAL-03,2026-08-23 06:54:22.911632,Aprovado
PKT-0066476,OP-BAL-01,2026-08-23 06:55:08.250593,Aprovado
PKT-0066477,OP-BAL-03,2026-08-23 06:55:38.616926,Aprovado
PKT-0066478,OP-BAL-02,2026-08-23 06:57:12.353251,Aprovado
PKT-0066479,OP-BAL-01,2026-08-23 06:57:07.061821,Aprovado
PKT-0066480,OP-BAL-03,2026-08-23 06:58:13.381975,Aprovado
PKT-0066481,OP-BAL-03,2026-08-23 06:58:53.738728,Aprovado
PKT-0066482,OP-BAL-03,2026-08-23 06:59:33.464454,Aprovado
PKT-0066483,OP-BAL-03,2026-08-23 06:59:34.388614,Aprovado
PKT-0066484,OP-BAL-01,2026-08-23 06:59:56.420629,Aprovado
PKT-0066485,OP-BAL-02,2026-08-23 07:00:17.714033,Aprovado
PKT-0066486,OP-BAL-01,2026-08-23 07:01:21.373759,Aprovado
PKT-0066487,OP-BAL-01,2026-08-23 07:01:33.538214,Aprovado
PKT-0066488,OP-BAL-03,2026-08-23 07:03:22.374916,Aprovado
PKT-0066489,OP-BAL-03,2026-08-23 07:03:42.652699,Aprovado
PKT-0066490,OP-BAL-02,2026-08-23 07:04:00.681718,Aprovado
PKT-0066491,OP-BAL-01,2026-08-23 07:05:10.504121,Aprovado
PKT-0066492,OP-BAL-01,2026-08-23 07:05:32.139348,Aprovado
PKT-0066493,OP-BAL-02,2026-08-23 07:05:29.654484,Aprovado
PKT-0066494,OP-BAL-03,2026-08-23 07:06:18.603821,Aprovado
PKT-0066495,OP-BAL-01,2026-08-23 07:07:28.024208,Aprovado
PKT-0066496,OP-BAL-01,2026-08-23 07:07:04.118772,Aprovado
PKT-0066497,OP-BAL-01,2026-08-23 07:08:17.557758,Aprovado
PKT-0066498,OP-BAL-01,2026-08-23 07:08:47.759805,Aprovado
PKT-0066499,OP-BAL-03,2026-08-23 07:09:21.987338,Aprovado
PKT-0066500,OP-BAL-03,2026-08-23 07:10:11.353982,Aprovado
PKT-0066501,OP-BAL-01,2026-08-23 06:53:19.583502,Aprovado
PKT-0066502,OP-BAL-03,2026-08-23 06:54:00.876200,Aprovado
PKT-0066503,OP-BAL-01,2026-08-23 06:54:55.881847,Aprovado
PKT-0066504,OP-BAL-03,2026-08-23 06:54:39.050255,Aprovado
PKT-0066505,OP-BAL-03,2026-08-23 06:55:59.733375,Aprovado
PKT-0066506,OP-BAL-02,2026-08-23 06:56:48.653910,Aprovado
PKT-0066507,OP-BAL-03,2026-08-23 06:56:26.813321,Aprovado
PKT-0066508,OP-BAL-02,2026-08-23 06:56:50.909928,Aprovado
PKT-0066509,OP-BAL-03,2026-08-23 06:57:42.072569,Aprovado
PKT-0066510,OP-BAL-01,2026-08-23 06:58:34.415534,Aprovado
PKT-0066511,OP-BAL-01,2026-08-23 06:59:12.554778,Aprovado
PKT-0066512,OP-BAL-03,2026-08-23 06:59:16.276862,Aprovado
PKT-0066513,OP-BAL-01,2026-08-23 06:59:29.103508,Aprovado
PKT-0066514,OP-BAL-02,2026-08-23 06:59:32.737942,Aprovado
PKT-0066515,OP-BAL-01,2026-08-23 07:00:47.904399,Aprovado
PKT-0066516,OP-BAL-02,2026-08-23 07:00:39.646786,Aprovado
PKT-0066517,OP-BAL-02,2026-08-23 07:02:06.414354,Aprovado
PKT-0066518,OP-BAL-02,2026-08-23 07:01:20.722554,Aprovado
PKT-0066519,OP-BAL-02,2026-08-23 07:01:59.144297,Aprovado
PKT-0066520,OP-BAL-01,2026-08-23 07:03:03.959937,Aprovado
PKT-0066521,OP-BAL-03,2026-08-23 07:03:59.703683,Aprovado
PKT-0066522,OP-BAL-01,2026-08-23 07:04:25.148259,Aprovado
PKT-0066523,OP-BAL-03,2026-08-23 07:03:57.297477,Aprovado
PKT-0066524,OP-BAL-03,2026-08-23 07:04:41.858485,Aprovado
PKT-0066525,OP-BAL-03,2026-08-23 07:05:20.537060,Aprovado
PKT-0066526,OP-BAL-02,2026-08-23 07:06:31.797651,Aprovado
PKT-0066527,OP-BAL-02,2026-08-23 07:05:57.825473,Aprovado
PKT-0066528,OP-BAL-02,2026-08-23 07:07:32.376983,Aprovado
PKT-0066529,OP-BAL-01,2026-08-23 07:07:09.104314,Aprovado
PKT-0066530,OP-BAL-01,2026-08-23 07:07:48.791026,Aprovado
PKT-0066531,OP-BAL-03,2026-08-23 07:08:25.565268,Aprovado
PKT-0066532,OP-BAL-03,2026-08-23 07:08:20.258490,Aprovado
PKT-0066533,OP-BAL-01,2026-08-23 07:09:47.548870,Aprovado
PKT-0066534,OP-BAL-01,2026-08-23 07:09:11.218858,Aprovado
PKT-0066535,OP-BAL-03,2026-08-23 07:10:22.056600,Aprovado
PKT-0066536,OP-BAL-03,2026-08-23 07:12:19.340131,Aprovado
PKT-0066537,OP-BAL-01,2026-08-23 07:13:34.840583,Aprovado
PKT-0066538,OP-BAL-02,2026-08-23 07:14:14.644863,Aprovado
PKT-0066539,OP-BAL-02,2026-08-23 07:14:14.308555,Aprovado
PKT-0066540,OP-BAL-03,2026-08-23 07:15:27.318811,Aprovado
PKT-0066541,OP-BAL-02,2026-08-23 07:14:51.569654,Aprovado
PKT-0066542,OP-BAL-01,2026-08-23 07:15:52.449547,Aprovado
PKT-0066543,OP-BAL-02,2026-08-23 07:16:15.210896,Aprovado
PKT-0066544,OP-BAL-03,2026-08-23 07:17:26.726870,Aprovado
PKT-0066545,OP-BAL-03,2026-08-23 07:17:14.481522,Aprovado
PKT-0066546,OP-BAL-02,2026-08-23 07:17:21.393180,Aprovado
PKT-0066547,OP-BAL-02,2026-08-23 07:18:24.111578,Aprovado
PKT-0066548,OP-BAL-02,2026-08-23 07:18:24.602591,Aprovado
PKT-0066549,OP-BAL-03,2026-08-23 07:18:44.729880,Aprovado
PKT-0066550,OP-BAL-03,2026-08-23 07:19:25.027077,Aprovado
PKT-0066551,OP-BAL-03,2026-08-23 07:20:12.290527,Rejeitado
PKT-0066552,OP-BAL-03,2026-08-23 07:20:36.963293,Aprovado
PKT-0066553,OP-BAL-03,2026-08-23 07:22:00.021040,Aprovado
